DEPTH,BS,GR,DTCO,DTSM,MSFL,LLD,LLS,RHOB,SP,NPHI,DRHO
763.524,8.5,115.0864,109.3355,234.1313,4.1537,3.2306,3.3375,2.5066,145.6875,0.3506,0.0064
763.6764,8.5,112.7482,110.0443,242.9434,4.4861,3.5152,3.6462,2.529,145.4375,0.352,-0.0012
763.8288,8.5,109.5361,112.3093,251.7554,4.5252,3.9433,4.1141,2.5477,145.25,0.3461,-0.0067
763.9812,8.5,108.3807,112.5351,260.5675,6.6122,4.2684,4.4515,2.5575,145,0.3255,-0.0035
764.1336,8.5,108.5277,112.9318,269.3796,5.8025,4.504,4.6554,2.5629,144.75,0.3072,-0.0013
764.286,8.5,110.908,112.5029,268.5037,5.714,4.1786,4.327,2.5514,144.875,0.3057,-0.0008
764.4384,8.5,110.4468,111.406,262.1824,4.9011,3.5485,3.6967,2.5476,145.375,0.3383,-0.0008
764.5908,8.5,112.0425,106.7146,261.2761,4.2389,3.2185,3.3162,2.5219,145.0625,0.3557,-0.0075
764.7432,8.5,110.2288,104.7512,242.0881,4.2013,2.9646,3.0259,2.5077,145.125,0.3653,-0.0109
764.8956,8.5,112.3885,104.3246,241.3139,4.256,2.9288,2.947,2.5013,145.3125,0.3607,-0.0088
765.048,8.5,110.6248,104.0702,238.9874,4.2442,3.0069,3.0025,2.5205,144.6875,0.3507,-0.0028
765.2004,8.5,108.5672,104.1895,235.8457,4.437,3.0846,3.0708,2.5284,145.4375,0.3736,-0.0005
765.3528,8.5,109.7879,104.5358,244.1667,4.3427,3.1337,3.115,2.541,145.4375,0.3593,0.008
765.5052,8.5,111.4438,105.1038,243.8064,4.283,3.348,3.3206,2.5381,145.4375,0.3678,0.0071
765.6576,8.5,106.9234,105.7381,246.1658,3.8172,3.3948,3.3752,2.5467,145.6875,0.3473,0.0082
765.81,8.5,106.9234,106.9391,253.9309,6.0872,3.4043,3.3882,2.5478,145.75,0.3537,0.0054
765.9624,8.5,104.5734,107.2481,254.4677,4.5744,3.3861,3.3938,2.5473,146.1875,0.3408,0.0056
766.1148,8.5,103.9609,107.1666,257.4042,4.1121,3.1718,3.2143,2.5387,146.375,0.3278,0.0015
766.2672,8.5,104.0858,106.1169,260.9216,4.2431,3.0482,3.0888,2.5348,146.3125,0.3481,0.0053
766.4196,8.5,103.1631,106.2999,255.8359,3.3147,3.0272,3.0762,2.5207,146.3125,0.3544,0.001
766.572,8.5,111.3694,106.1927,259.7849,4.3149,3.01,3.0524,2.5192,146.1875,0.3996,0.0015
766.7244,8.5,109.1869,105.7422,259.9556,4.1369,3.0279,3.0777,2.5226,146.375,0.3966,-0.0016
766.8768,8.5,108.3645,106.0259,258.1054,4.3533,3.031,3.0785,2.533,146.25,0.4133,-0.0005
767.0292,8.5,106.7609,106.2104,260.4848,4.4376,3.0036,3.065,2.5267,146.25,0.3882,0.0001
767.1816,8.5,109.12,107.9703,258.7475,4.146,3.0859,3.1484,2.5221,146.8125,0.3819,-0.0009
767.334,8.5,110.2564,107.8284,253.4183,3.8146,3.3586,3.4056,2.5088,147,0.3557,-0.0047
767.4864,8.5,106.3823,108.7931,260.6563,5.0906,3.6918,3.6744,2.5272,147.25,0.3518,-0.0003
767.6388,8.5,97.7034,109.0193,254.922,5.3046,3.9086,3.8599,2.5255,147.8125,0.3203,-0.0007
767.7912,8.5,97.932,109.1458,264.8545,4.404,4.0666,4.0123,2.5257,149.1875,0.3416,0.0019
767.9436,8.5,101.9531,108.6358,266.0472,3.383,4.3927,4.2997,2.4904,149.625,0.3517,0.0016
768.096,8.5,100.9409,107.8472,264.9857,3.4107,4.9169,4.7884,2.4337,151.1875,0.3271,0.0018
768.2484,8.5,88.3707,107.9067,248.6099,5.5411,6.6716,6.3374,2.355,152.125,0.2631,-0.0037
768.4008,8.5,71.3996,107.9107,255.5308,5.8713,8.9093,8.1755,2.3119,153.4375,0.2064,-0.006
768.5532,8.5,60.8011,107.5219,247.7881,8.7056,13.508,11.6089,2.2862,155.5,0.188,-0.0131
768.7056,8.5,55.633,106.7457,235.3724,6.8182,15.5509,13.077,2.2745,156.9375,0.1853,-0.0161
768.858,8.5,53.9387,105.1368,226.3806,6.241,17.3646,14.099,2.246,158.25,0.1707,-0.0208
769.0104,8.5,51.8214,105.7428,208.9134,6.4538,18.5691,14.657,2.2382,159,0.1677,-0.0211
769.1628,8.5,48.8903,103.403,195.281,6.5441,20.2817,15.3753,2.2444,159.75,0.1772,-0.0213
769.3152,8.5,51.5479,101.5235,170.5205,6.6448,21.9412,16.0909,2.2645,159.5625,0.1901,-0.0178
769.4676,8.5,54.8136,100.4983,162.6891,6.2947,23.6709,16.7072,2.2718,159.6875,0.2007,-0.0143
769.62,8.5,62.1407,99.5981,162.9893,6.5037,24.9813,17.152,2.2832,160.6875,0.1961,-0.0106
769.7724,8.5,60.7945,98.0894,155.3226,6.248,26.5481,17.6066,2.2885,160.6875,0.1926,-0.0105
769.9248,8.5,57.1278,97.4361,154.0865,7.37,28.4397,18.4115,2.297,161.375,0.1895,-0.0083
770.0772,8.5,51.8404,95.3833,153.8672,6.5786,30.6588,19.1434,2.2929,162.1875,0.1766,-0.0098
770.2296,8.5,48.1368,95.2737,151.9345,6.4961,31.6216,19.2477,2.2912,162.4375,0.1741,-0.0089
770.382,8.5,48.1567,95.0304,151.2914,7.1148,31.7098,19.1013,2.2892,162.6875,0.1722,-0.0073
770.5344,8.5,48.0768,95.1128,152.0917,6.0921,31.4417,19.0824,2.2835,163.125,0.1848,-0.0068
770.6868,8.5,47.8326,95.0725,152.1747,6.1264,30.1439,18.5499,2.2828,163.125,0.1881,-0.0068
770.8392,8.5,50.478,95.0994,151.6269,6.2619,29.812,18.3934,2.2799,163.3125,0.1823,-0.0027
770.9916,8.5,49.8127,95.3108,148.3895,5.9281,29.8338,18.6159,2.2917,163.1875,0.1711,-0.0044
771.144,8.5,50.529,95.5863,148.9145,6.7771,29.0325,18.3626,2.2925,163,0.1793,-0.0061
771.2964,8.5,50.676,95.7816,148.1538,6.8196,28.0882,18.2602,2.2996,162.0625,0.1872,-0.0053
771.4488,8.5,53.7714,95.9245,148.6067,6.3361,27.8527,18.5686,2.3171,161.75,0.199,-0.0014
771.6012,8.5,56.1573,96.0566,148.4155,7.3959,25.472,17.5536,2.3331,161.375,0.1905,-0.0012
771.7536,8.5,51.0133,96.0313,146.3974,8.4813,23.5814,16.8936,2.3367,161.4375,0.1905,0.0017
771.906,8.5,46.6233,95.3133,147.471,6.3829,21.1761,16.0706,2.3099,161.4375,0.1829,0.0012
772.0584,8.5,41.1632,95.1482,146.916,6.6186,17.4258,13.9382,2.2821,161.125,0.1727,0.0002
772.2108,8.5,43.751,94.3845,147.0338,6.112,14.4887,12.01,2.261,160.375,0.1681,-0.0022
772.3632,8.5,44.9184,93.9453,146.2211,5.5274,11.8432,10.2737,2.2412,159.6875,0.1781,-0.0041
772.5156,8.5,51.7435,93.7486,148.5318,5.3646,8.8258,8.0377,2.2619,158.75,0.2153,-0.0031
772.668,8.5,62.6772,93.8258,149.6109,4.9175,7.2767,6.8756,2.3364,157.0625,0.2804,-0.0038
772.8204,8.5,81.3601,94.3057,150.3792,5.4941,6.1604,5.9533,2.447,154.9375,0.325,0.0004
772.9728,8.5,92.7567,95.9144,151.0522,6.0451,5.6928,5.5208,2.5259,152.4375,0.3423,0.0026
773.1252,8.5,101.722,97.3347,158.8741,5.503,5.5675,5.5249,2.5309,151.0625,0.3212,-0.0007
773.2776,8.5,99.1115,98.1127,158.7843,7.0582,5.4947,5.5342,2.5302,149.8125,0.3194,-0.003
773.43,8.5,99.2585,98.9352,170.3861,5.858,5.3415,5.424,2.5379,148.8125,0.325,0.0009
773.5824,8.5,96.3191,99.3057,181.7101,6.2584,5.3313,5.428,2.5458,147.875,0.3161,0.0046
773.7348,8.5,99.52,99.7867,193.339,5.5685,5.2732,5.3795,2.5518,147.4375,0.2871,0.0085
773.8872,8.5,99.9609,100.2684,199.3262,6.3397,5.2495,5.2997,2.5505,146.875,0.2751,0.0097
774.0396,8.5,100.2548,99.965,209.6367,6.6448,4.8805,4.9223,2.5618,146.125,0.2824,0.0121
774.192,8.5,100.0739,99.592,213.1622,5.3757,4.8053,4.8181,2.5649,145.6875,0.3143,0.0095
774.3444,8.5,103.8952,99.1406,205.264,5.1356,4.5918,4.5617,2.5538,145.75,0.3121,0.0058
774.4968,8.5,102.9761,99.2567,214.956,7.0659,4.3365,4.2792,2.553,145.6875,0.3142,0.0043
774.6492,8.5,100.946,98.9056,216.8478,5.0487,4.7101,4.5538,2.5386,145.1875,0.3044,-0.0003
774.8016,8.5,96.3899,98.7,207.3879,5.3113,5.2401,4.9764,2.5357,144.9375,0.3036,-0.003
774.954,8.5,96.4443,98.9738,209.1001,8.2366,5.6837,5.3378,2.5245,144.9375,0.297,-0.0055
775.1064,8.5,91.7275,98.9682,212.5465,7.4968,5.9281,5.5602,2.5375,145.375,0.2881,-0.0028
775.2588,8.5,93.1725,98.9298,220.3423,6.7445,5.7181,5.3819,2.5458,145.3125,0.3047,-0.0031
775.4112,8.5,91.8326,98.6747,218.971,4.9348,5.7283,5.4532,2.5319,145.375,0.2921,-0.0001
775.5636,8.5,92.8309,98.2503,215.6804,5.2403,5.9705,5.8151,2.5068,145.0625,0.2822,-0.0009
775.716,8.5,82.1957,98.194,215.4432,8.4009,6.8498,6.6414,2.4655,146,0.2544,0.0017
775.8684,8.5,74.6866,97.7454,212.4947,6.9204,9.2283,8.862,2.4448,146.4375,0.2503,-0.0001
776.0208,8.5,64.874,97.1626,210.7532,6.6724,12.6554,12.2069,2.4549,147.125,0.2242,-0.0059
776.1732,8.5,63.1764,96.1964,210.1629,17.0519,11.6197,11.3063,2.5097,147.3125,0.2066,-0.0028
776.3256,8.5,66.7173,94.7015,206.2099,19.0822,7.1296,6.8881,2.5613,146.8125,0.2251,-0.0006
776.478,8.5,79.9406,93.8608,190.8917,3.618,4.8309,4.6833,2.5531,146.0625,0.2765,-0.0015
776.6304,8.5,94.8171,91.7953,193.1658,3.44,3.6218,3.5781,2.5295,145.9375,0.3284,-0.0035
776.7828,8.5,99.0792,89.7121,189.5753,3.1959,3.269,3.2015,2.5188,145.5,0.3438,0.0015
776.9352,8.5,99.3521,91.1365,186.5146,4.6753,3.8339,3.6487,2.5189,145.25,0.3431,0.0006
777.0876,8.5,86.8391,92.5926,181.6538,6.0235,5.0594,4.8502,2.5227,145.1875,0.2996,0.0067
777.24,8.5,83.6535,93.7942,194.3998,8.4135,6.5299,6.3132,2.5137,145.4375,0.2834,0.0055
777.3924,8.5,77.8113,93.9218,189.6666,7.8308,6.4174,6.2281,2.5173,145.625,0.2681,0.0059
777.5448,8.5,85.5802,93.7009,196.7367,5.2103,5.3267,5.2964,2.5374,145.125,0.2865,0.0066
777.6972,8.5,93.1543,93.5628,201.9224,4.2474,4.2087,4.2638,2.573,145.1875,0.3098,0.0086
777.8496,8.5,104.4997,94.0441,210.3388,4.5337,3.3825,3.5123,2.5757,144.25,0.3619,0.0041
778.002,8.5,109.4111,95.6126,215.7718,3.7158,3.099,3.2365,2.5611,143.875,0.3596,-0.0047
778.1544,8.5,110.3135,97.0692,220.2349,4.3371,3.0653,3.2091,2.5413,143.6875,0.3671,-0.0087
778.3068,8.5,105.6468,98.073,221.666,4.2668,3.0682,3.1979,2.5387,143.75,0.3542,-0.003
778.4592,8.5,104.8712,99.4971,225.7656,4.294,3.1238,3.2471,2.5318,144,0.3706,-0.0036
778.6116,8.5,102.9467,99.7484,233.0816,3.0825,3.1759,3.294,2.5274,144.375,0.352,-0.0068
778.764,8.5,105.2385,100.0857,235.4851,4.2662,3.3197,3.4227,2.5288,144.375,0.3282,-0.0059
778.9164,8.5,103.6218,101.2798,244.4487,4.7754,3.4407,3.52,2.5228,144.625,0.3124,-0.0066
779.0688,8.5,103.777,103.3357,248.8583,4.9617,3.656,3.6377,2.5157,145,0.3194,-0.0104
779.2212,8.5,101.2578,103.5924,257.3157,4.3976,3.8308,3.7182,2.5221,145.5,0.3255,-0.0051
779.3736,8.5,104.9321,104.1313,248.599,4.4178,4.0453,3.8522,2.5292,146.3125,0.3534,0.0008
779.526,8.5,100.3817,104.3697,249.134,3.4834,4.6141,4.2812,2.5121,147.625,0.3268,0.0004
779.6784,8.5,97.4695,104.3738,259.7456,4.7212,5.7939,5.2471,2.4677,148.8125,0.293,0.0032
779.8308,8.5,79.2343,104.8954,256.6464,5.5338,7.2644,6.4299,2.4098,150.375,0.2468,0.0013
779.9832,8.5,70.5254,104.7746,245.5378,5.8206,9.4244,8.0762,2.3619,152.5625,0.2347,-0.0039
780.1356,8.5,58.909,104.5836,242.3848,5.2079,10.5183,8.8463,2.3409,154,0.229,-0.006
780.288,8.5,59.2179,103.9848,247.9155,5.2971,10.5674,8.8702,2.3423,155.25,0.2275,-0.0013
780.4404,8.5,56.316,103.4595,235.7513,4.9089,10.8791,9.0006,2.3227,156.5625,0.235,-0.0074
780.5928,8.5,55.6473,102.6957,222.8885,4.4653,11.028,9.0486,2.3158,157.6875,0.2416,-0.0076
780.7452,8.5,55.79,102.3649,209.1246,5.3749,11.191,9.0212,2.3123,158.5,0.2367,-0.0063
780.8976,8.5,55.8254,100.1747,198.744,4.8812,11.6306,9.2021,2.322,158.75,0.2309,-0.0033
781.05,8.5,58.2362,99.2432,165.8136,4.7185,11.6922,9.2224,2.3222,159.625,0.2436,-0.0048
781.2024,8.5,58.5131,97.911,159.6765,4.8636,11.1993,8.8206,2.3115,159.875,0.2407,-0.0078
781.3548,8.5,63.1944,97.2638,167.6805,4.7889,10.7652,8.4676,2.2865,159.875,0.2409,-0.0127
781.5072,8.5,65.9868,96.6629,160.826,4.0586,10.536,8.3538,2.2785,160.1875,0.2362,-0.0162
781.6596,8.5,67.0444,96.5852,159.1924,4.2309,10.4656,8.3112,2.2812,160,0.2386,-0.02
781.812,8.5,67.401,96.6441,159.0727,4.9147,10.8062,8.6301,2.3188,159.5,0.2488,-0.015
781.9644,8.5,68.4438,96.7806,159.0519,5.856,11.6369,9.2916,2.3472,158.9375,0.2401,-0.0117
782.1168,8.5,68.6258,96.4208,159.8503,6.3697,12.1098,9.8014,2.3955,158.1875,0.2464,-0.0074
782.2692,8.5,72.6488,95.6359,159.0449,8.149,11.9553,9.7702,2.4424,157.375,0.2387,0.0029
782.4216,8.5,76.1622,94.3526,160.2165,7.4269,11.6079,9.6203,2.4643,156.5,0.2462,0.0093
782.574,8.5,82.2937,93.8333,160.4944,7.0419,11.1222,9.2637,2.4687,155.5,0.2508,0.0099
782.7264,8.5,83.3385,91.8052,156.7962,6.6434,9.9904,8.4026,2.4718,154.4375,0.2461,0.0111
782.8788,8.5,83.5587,90.8895,159.6787,7.3125,9.6516,8.1588,2.4933,153.375,0.2502,0.0134
783.0312,8.5,85.9048,89.5272,158.1393,6.0397,9.8547,8.384,2.5033,152.9375,0.2539,0.0093
783.1836,8.5,82.4605,88.4641,157.0324,8.9953,11.2253,9.573,2.5175,152.5,0.2475,0.0059
783.336,8.5,80.671,88.7663,157.2155,9.8788,13.9453,11.9305,2.5456,152.1875,0.2105,0.0047
783.4884,8.5,73.6163,88.0959,157.0224,20.8827,17.9243,15.4647,2.5757,151.9375,0.1704,0.0028
783.6408,8.5,72.2528,87.5234,151.1884,25.9894,20.0125,17.383,2.5927,151.9375,0.1637,0.0013
783.7932,8.5,73.6178,86.388,155.968,19.4286,17.5958,15.3869,2.5841,152.125,0.1884,-0.0024
783.9456,8.5,77.3594,84.1502,150.827,11.4722,13.9023,12.179,2.538,152,0.208,-0.0087
784.098,8.5,79.0956,83.3865,152.0462,8.7888,11.6256,10.2236,2.4828,152.375,0.2231,-0.0143
784.2504,8.5,71.7029,81.1635,150.0332,6.5966,10.144,8.9314,2.4449,151.1875,0.2242,-0.012
784.4028,8.5,69.4582,80.1046,147.1713,7.1678,9.7109,8.5386,2.4318,151.375,0.2284,-0.0109
784.5552,8.5,65.6884,80.0315,146.3815,6.895,9.5138,8.3317,2.4515,152,0.2278,-0.0051
784.7076,8.5,75.343,80.2474,143.8495,7.9962,9.5777,8.3922,2.4588,152.25,0.2342,0.0007
784.86,8.5,77.8143,80.4834,142.3212,7.0273,9.6897,8.4745,2.4614,151.5,0.247,0.0033
785.0124,8.5,79.6006,80.9831,143.8897,7.1238,9.8331,8.68,2.4556,151.25,0.2456,-0.0003
785.1648,8.5,76.9438,81.7564,143.352,7.3959,10.3157,9.0964,2.4711,151.6875,0.2396,0.001
785.3172,8.5,77.8101,83.853,143.1809,7.4515,10.8116,9.5453,2.4836,151.6875,0.2218,-0.0017
785.4696,8.5,78.176,85.008,146.6141,8.618,11.0256,9.7759,2.4833,151.625,0.2181,-0.0005
785.622,8.5,72.1554,85.4293,149.02,8.0884,10.9349,9.6504,2.4773,151.375,0.2244,0.0018
785.7744,8.5,66.2921,86.0457,151.921,6.9865,10.4121,9.2236,2.4555,151.9375,0.2305,0.0035
785.9268,8.5,65.2312,86.1807,152.9692,6.0031,9.7929,8.6088,2.4411,151.625,0.2413,0.0023
786.0792,8.5,64.6495,86.1057,153.1891,6.0063,9.2046,8.1347,2.4342,152.1875,0.2412,0.0063
786.2316,8.5,69.2056,85.9473,152.0363,5.8509,9.1062,8.0288,2.4334,152.75,0.2305,0.005
786.384,8.5,70.4751,86.2262,151.5436,6.1298,9.2939,8.1334,2.4305,152.6875,0.2306,0.0019
786.5364,8.5,81.7039,86.5346,151.0787,6.5889,9.4652,8.2587,2.4263,152.6875,0.2313,-0.001
786.6888,8.5,79.7933,86.7877,152.2163,6.949,9.6243,8.3305,2.4376,152.8125,0.2454,-0.0018
786.8412,8.5,82.2218,87.0774,152.2171,6.679,9.3951,8.1413,2.4351,151.8125,0.2435,-0.007
786.9936,8.5,76.884,87.4894,152.3561,6.6817,9.3489,8.0987,2.4559,151.9375,0.2467,-0.0077
787.146,8.5,82.433,87.7398,152.3404,6.2561,9.4755,8.213,2.4535,152.0625,0.253,-0.0078
787.2984,8.5,83.9135,88.2473,154.6582,7.8308,9.8353,8.4705,2.4699,152.5625,0.245,-0.0048
787.4508,8.5,83.9135,88.565,155.1677,7.8747,10.2036,8.7686,2.4773,152.75,0.2371,0.0035
787.6032,8.5,80.8964,88.61,154.5207,8.2487,10.278,8.8329,2.4793,153.125,0.2375,0.0087
787.7556,8.5,78.583,88.4654,155.3975,6.723,10.1182,8.7092,2.4661,153.3125,0.2395,0.0097
787.908,8.5,75.8544,88.2839,157.7105,7.017,9.8399,8.4667,2.4496,153.375,0.2399,0.0094
788.0604,8.5,72.4539,88.143,156.5045,7.5534,9.6909,8.3227,2.4495,153.1875,0.2265,0.0077
788.2128,8.5,72.0446,88.0118,156.4406,7.0508,9.8898,8.4552,2.4451,152.875,0.2264,-0.0017
788.3652,8.5,71.2383,87.9177,155.4922,6.9995,9.9184,8.4717,2.4394,152.9375,0.2303,-0.0012
788.5176,8.5,74.366,88.2409,156.2649,7.5994,10.0442,8.5263,2.4485,153.0625,0.2393,-0.003
788.67,8.5,78.354,88.3649,156.0571,7.1632,10.2654,8.6926,2.4611,153.25,0.2428,-0.0074
788.8224,8.5,81.9172,88.1074,155.6542,8.3759,10.4242,8.7953,2.48,153.4375,0.233,-0.0069
788.9748,8.5,79.858,88.0589,155.278,7.7964,10.6918,9.0008,2.4753,154.0625,0.2262,-0.001
789.1272,8.5,74.5942,88.2519,151.1774,7.9173,10.9114,9.1488,2.4516,154.5,0.2182,-0.0056
789.2796,8.5,71.031,88.7979,151.3905,7.0419,10.7848,9.0491,2.4441,154.875,0.2268,-0.002
789.432,8.5,67.0767,89.0951,155.4214,6.8809,10.7941,9.0307,2.4366,155.75,0.216,-0.0002
789.5844,8.5,64.7391,89.8161,155.4622,5.9333,10.4789,8.737,2.4069,156.375,0.2164,-0.0023
789.7368,8.5,62.4075,89.9362,155.4792,6.594,10.391,8.6077,2.3768,156.6875,0.2201,-0.0107
789.8892,8.5,64.09,90.4272,155.2436,6.2261,10.3678,8.5661,2.3727,157,0.2256,-0.0115
790.0416,8.5,63.4898,90.0976,155.4019,5.6093,10.4444,8.5212,2.3802,157.5625,0.235,-0.0142
790.194,8.5,66.1068,91.8648,154.8078,6.0386,10.7602,8.7166,2.4041,157.875,0.2338,-0.0101
790.3464,8.5,69.9057,92.0449,156.176,6.7853,11.0352,8.8757,2.4058,158.125,0.2568,-0.0078
790.4988,8.5,69.7536,93.6724,155.8382,6.9204,11.2059,8.9871,2.4092,158.5,0.2467,-0.0061
790.6512,8.5,65.6666,93.5322,156.4126,5.5004,11.5252,9.2222,2.4019,158.3125,0.2347,-0.0047
790.8036,8.5,61.4237,94.6017,156.1158,7.1892,11.527,9.2025,2.4166,158.4375,0.211,-0.0006
790.956,8.5,59.251,95.58,156.9812,5.8662,11.5074,9.188,2.4234,158.8125,0.2046,0.003
791.1084,8.5,60.721,96.2323,156.0696,5.898,11.6557,9.3173,2.4362,159.0625,0.2043,0.0038
791.2608,8.5,62.631,97.0347,156.9021,5.6084,11.1368,8.916,2.4122,159.5625,0.2163,0.0065
791.4132,8.5,59.0982,97.5997,156.3117,5.7856,10.9468,8.7763,2.3922,160.5,0.2247,0.0014
791.5656,8.5,59.8146,97.7374,159.3244,5.1123,10.8665,8.7702,2.362,160.9375,0.2312,-0.0024
791.718,8.5,56.4039,97.5762,160.6872,5.3586,10.2906,8.2718,2.3454,161.125,0.238,-0.0047
791.8704,8.5,58.1621,97.1171,160.2847,4.7298,9.776,7.8966,2.3189,161.5,0.2364,-0.0093
792.0228,8.5,56.8332,96.141,160.1366,4.8232,9.7258,7.8764,2.3034,161.8125,0.2447,-0.0117
792.1752,8.5,57.264,95.8969,160.0662,4.8122,9.3227,7.5955,2.3189,161.75,0.2403,-0.0081
792.3276,8.5,63.6795,95.4595,161.4681,6.0483,9.4313,7.6625,2.343,161.3125,0.2376,-0.0068
792.48,8.5,65.5775,94.6218,161.1637,5.6403,9.6369,7.8777,2.3788,161.1875,0.2352,-0.0089
792.6324,8.5,66.9203,94.3234,163.5347,6.7608,9.7996,8.0576,2.4068,160.8125,0.2282,-0.0021
792.7848,8.5,68.9679,94.2077,163.4904,6.3672,9.8646,8.1965,2.445,160.4375,0.2442,-0.0002
792.9372,8.5,73.9582,93.9011,164.1199,7.3749,9.853,8.2436,2.4547,159.9375,0.2307,-0.0019
793.0896,8.5,77.5187,93.5126,163.645,6.52,9.7589,8.2639,2.4619,158.75,0.2329,-0.001
793.242,8.5,74.7886,92.8339,163.6464,6.7351,9.7925,8.4195,2.4438,157.6875,0.2208,0.0058
793.3944,8.5,76.9871,92.5215,166.7546,6.3266,9.7483,8.484,2.4382,156.6875,0.2352,0.0073
793.5468,8.5,79.293,91.8326,166.7856,6.7176,9.7812,8.5952,2.4391,156.0625,0.2394,0.0036
793.6992,8.5,88.1065,91.0282,164.5667,6.7136,9.8841,8.8172,2.4634,154.9375,0.2359,0.0057
793.8516,8.5,93.9387,90.2859,165.6167,6.895,9.9403,8.995,2.4902,154.25,0.2203,0.005
794.004,8.5,99.5499,89.7175,164.6576,7.4024,10.034,9.2026,2.4984,153.5,0.2202,0.0012
794.1564,8.5,98.5334,89.1629,165.4284,7.8655,10.1078,9.3639,2.5096,152.6875,0.2319,-0.002
794.3088,8.5,95.8408,88.3713,163.3852,7.7587,10.0418,9.3829,2.5184,152.125,0.2453,0.0032
794.4612,8.5,92.9742,87.7547,161.072,8.3241,8.7736,8.3813,2.5388,151.625,0.2522,0.0103
794.6136,8.5,90.7738,87.1444,160.2667,11.5192,6.5245,6.3084,2.5543,151.125,0.2793,0.0176
794.766,8.5,89.5453,86.9703,159.6647,4.5608,5.3837,5.2587,2.5474,150.3125,0.2867,0.0123
794.9184,8.5,91.9676,87.9767,160.0097,4.7311,4.7573,4.6501,2.5523,149.8125,0.3023,0.0118
795.0708,8.5,97.536,87.3418,163.315,5.5851,4.2162,4.1445,2.5421,149.625,0.2974,0.0087
795.2232,8.5,98.0989,89.669,168.6321,5.2805,4.2595,4.1883,2.5421,149.125,0.3097,0.0043
795.3756,8.5,96.3592,91.0946,174.0099,4.9276,4.5936,4.5591,2.5229,149.25,0.3114,0.0036
795.528,8.5,87.7739,92.78,183.3689,4.2522,5.0804,5.0527,2.5122,150,0.2905,0.0091
795.6804,8.5,83.2525,94.3736,189.436,5.4986,5.9061,5.9394,2.4814,150.6875,0.2666,0.012
795.8328,8.5,79.9764,96.1291,197.2264,7.2761,6.89,6.8928,2.4744,150.75,0.2368,0.008
795.9852,8.5,80.6726,97.327,198.9735,5.8418,7.8533,7.8967,2.4829,151,0.2388,0.0082
796.1376,8.5,81.8638,98.0053,205.0056,10.3984,7.7512,7.7953,2.5094,150.6875,0.2571,0.0061
796.29,8.5,82.122,98.8256,207.1871,6.9823,7.8536,7.8744,2.5047,150.8125,0.267,-0.0009
796.4424,8.5,85.6551,98.9328,206.8938,8.2046,8.5864,8.5361,2.4977,151.125,0.266,-0.008
796.5948,8.5,83.9321,98.9426,205.0255,11.2396,9.1439,9.0329,2.4922,151.625,0.2441,-0.0056
796.7472,8.5,81.4763,97.4227,184.2882,11.0052,10.1259,9.86,2.49,152.125,0.2437,-0.0056
796.8996,8.5,76.3075,95.7359,178.9819,11.4948,11.226,10.906,2.4854,152.375,0.2207,-0.0027
797.052,8.5,74.6553,95.6524,178.7584,11.4517,11.3879,11.0029,2.4811,152.5,0.2176,-0.0005
797.2044,8.5,72.6213,93.2391,174.7899,12.1583,11.6451,11.1215,2.4887,152.5,0.2125,-0.0002
797.3568,8.5,73.3278,92.3961,170.8214,12.3584,11.8527,11.2498,2.4999,152.25,0.2263,0.0025
797.5092,8.5,74.6928,90.6837,163.0732,12.7146,12.0709,11.3189,2.5248,152.25,0.2105,0.0047
797.6616,8.5,77.5594,89.6207,161.8499,12.6602,12.1607,11.3589,2.5123,152,0.199,-0.0013
797.814,8.5,79.3076,88.245,157.641,12.8126,12.1673,11.339,2.5229,151.8125,0.1898,-0.0003
797.9664,8.5,83.1136,87.9341,155.6368,12.8873,12.241,11.3314,2.5142,151.625,0.2052,-0.0003
798.1188,8.5,84.9663,86.4531,153.7114,12.8708,12.2312,11.3017,2.5189,151.8125,0.2089,0.001
798.2712,8.5,82.0869,85.8454,152.642,13.0587,12.2081,11.2284,2.5113,151.9375,0.2075,0.0003
798.4236,8.5,80.1919,85.3773,152.4524,12.8003,12.071,11.0994,2.5125,151.875,0.199,0.0019
798.576,8.5,78.8852,84.6947,151.3042,12.0998,11.9073,10.9605,2.5286,151.625,0.203,0.0028
798.7284,8.5,77.7937,84.4429,149.3828,12.1355,11.8318,10.8593,2.5393,151.625,0.2056,0.0022
798.8808,8.5,74.6676,84.232,149.0054,11.9909,11.7806,10.8264,2.5564,151.625,0.2097,0.0017
799.0332,8.5,70.9697,84.0676,147.6,12.7557,11.7599,10.8361,2.5534,151.5625,0.2017,-0.0001
799.1856,8.5,70.2659,83.5848,147.1708,13.3866,12.2931,11.3145,2.5577,151.25,0.1994,0.0029
799.338,8.5,67.5106,83.2445,145.102,11.3236,13.3579,12.2524,2.5527,151.5,0.1882,-0.0018
799.4904,8.5,65.1913,82.7215,144.8226,16.114,13.8894,12.7835,2.5791,151.4375,0.1715,-0.0013
799.6428,8.5,63.2795,82.5855,144.2548,16.4634,13.4292,12.3143,2.5973,151.0625,0.1662,0.0014
799.7952,8.5,61.7899,82.0886,146.4798,14.5385,12.1424,11.2864,2.5951,150.9375,0.1769,0.0057
799.9476,8.5,62.5124,81.7388,145.2816,8.3557,10.4804,9.8494,2.5634,150.8125,0.2,0.001
800.1,8.5,66.3558,81.4124,145.5815,10.5829,9.1774,8.6825,2.5439,150.6875,0.2182,0.0052
